他吧，从小就爱看小说。	台湾中华书局的主要出版物是英文小说飘（乱世佳人）及其续集的译本和大英百科全书的正体中文版。	0
他四天没上课。	）较常见。	0
他卖了我一只小狗。	讽刺和反语用到如此地步，以至于塔弗尼尔-柯斌认为小说的题目的解释应是：李在反舌——反舌教育、司法系统、她自己的社会，利用她幽默的方式来进行否定。	0
我拿了汪老师一本书。	汪老师的一本书被我拿了。	1
这种鸡，既可以像饲养普通鸡那样进行笼养，也可以放养。	虽然她支持丈夫追求自己的事业，但她也担心他会像1960年输给肯尼迪那样输掉这场选举。	0
小刚英语说得不好。	龙华科技大学，简称龙华科大（英语：Lunghwa University of Science and Technology，缩写：LHU）是一所位于桃园市龟山区的私立科技大学，前身为龙华工业专科学校，同时是北台湾第一所改名科技大学之私立技专校院。	0
我给他打扫了一个地方睡觉。	我打扫了一个地方给他睡觉。	1
这项任务得十个人。	十个人才能完成这项任务。	1
一不做二不休。	要么不做，做了就要做到底。	1
他这个人就知道吃。	两列传播方向相反的相干波相遇而产生干涉，或介质沿波速的相反方向运动时，均可产生这个现象。	0
你不以我们的祖国有着这样的英雄而自豪吗？	其治所位于诺尔雪平，约有90，000位居民。	0
他什么都没个够！	南京地铁1号线的开通，使南京成为继北京、天津、上海、广州、深圳之后中国大陆第6个建成并运营地铁系统的城市。	0
他没犯一点错误。	错误他一点都没犯。	1
他被老师批评了一顿。	老师把他批评了一顿。	1
小红哭湿了枕头。	小红把枕头哭湿了。	1
作家的责任不是用虚构的故事去迎合读者的趣味，而是要探索现实，批评现实。	这并不是乌托邦，因为我们的明天已经在今天被有计划的自觉的工作准备好了。	0
我让她坐进我的三七炮位里，给她扣上我那沉重的钢盔，告诉她这炮火力相当猛烈。	今日，油塘的公共房屋重建项目或新发展已步入最后阶段，观塘的旧式工厂大厦亦逐步改建成摩天商业大厦，港铁服务亦深入油塘，不管往返市区还是新市镇，交通亦非常方便，往返观塘则有廉宜且频密的小巴及14B服务。	0
杯子被他打破了。	他从十四岁开始对音乐产生兴趣，十五岁到日本东京修读音乐。	0
好不容易。	一掌参（学名：）为兰科阔蕊兰属的植物，是中国的特有植物。	0
做个群众演员不但是未来做主角的必经之路，而且是在北京生存的打工方式之一。	商品陈列采用类似量贩店的大型货架式，但以小店-{面}-的经营方式深入各地住宅区，在量贩店、超市和便利商店间的模糊地带找寻新的定位，以变形虫策略提高市占率，在夹缝中寻求生存之道，企图与全联福利中心争夺便宜的丑店（注重商品价格，不注重店-{面}-装潢）的排名。	0
办成一件事得跑两三趟。	岑能尊张保为师父，洪拳韦玉笙为师公。	0
这种鸡，既可以像饲养普通鸡那样进行笼养，也可以放养。	但因全美编剧协会罢工事件的影响，金球奖取消了颁奖典礼，好莱坞外籍记者协会以宣布得奖者的形式进行颁奖，全长仅半小时。	0
他连个规矩都没有。	谣言涌现声称，他开枪自杀前的瞬间，泰坦尼克号沉没，但从来没有提供任何证明。	0
古人管眼睛叫目。	案外活动。	0
他们永远不会得到受害国的原谅，如果他们不真心悔过并道歉的话。	如果他们不真心悔过并道歉，他们永远不会得到受害国的原谅。	1
园子周围是一人高的木栅栏。	当然，如果是比较居中的情况，两者都可以。	0
没你这么问的。	他们的成员，鲁道夫（拉乌尔），是在公元923年被选为法兰克人之王。	0
他尽管身体不好，可是仍然坚持工作。	国内安全保卫工作具有政治性、长期性、隐蔽性、风险性、高度保密性等特点；	0
他一概不予答复。	而在记者的追问之下，关系者之一的近藤对两人的恋情问题一直未做正面的答复，但当记者问及两人有否打算明年结婚或订婚，近藤全盘否定。	0
他喝酒喝多了。	周泰与蒋钦随孙策左右，后屡立战功，孙策平定会稽后，署任别部司马，并掌有军队。	0
他是才来的，岂有个为他疏你的。	由于他们划时代的创新和灵感，许多特技效果影响了后来的电影。	0
新同学都办完了入学手续。	县治库珀（Cooper）。	0
寄了一笔钱给妈妈。	同年，三商行与英国MFI零售公司（MFI Retail Limited）结盟成立三商美福家具股份有限公司（Mercuries Furniture Co。	0
这种树叶子很大。	不过，伊本·鲁世德在伊斯兰哲学中影响则相对较小，并且受到很大争议。	0
资金感到不足。	台湾目前的刑事诉讼制度采公诉自诉二元系统，除检察官有起诉被告的权限外，自诉人亦得自行向法院对被告提起刑事诉讼。	0
晒太阳的人们。	但排练时却产生意外，亚弓被击到头部，双眼开始看不清东西，更在排练后昏倒被送到医院。	0
其实我们的关系并没有公开。	并且以此引出奶奶我们可不是原乡人呀！	0
办了三次，三次都没有成。	雷纳德和她于1153年秘密结婚，没有取得她的第一表弟和王侯耶路撒冷的鲍德温三世的同意。	0
这是我看书的桌子。	当时香港政府以专利形式批出贩卖鸦片专卖权。	0
旧房改造问题政府专门下了一个通知。	但目前的实验数据无法确定其是否会对人体产生其他副作用，人体长期摄取残留的莱克多巴胺是否会造成健康问题也尚不清楚，因此仍然存在争议。	0
一个人难免犯错误。	中间层为基质蛋白M1，形成一个球形的蛋白壳；	0
我写信写了一个晚上。	银河系会对它施加一个潮汐力，使其分裂。	0
这事他不会不告诉我的。	在杂阿含经·卷第十六·四〇八中记载，佛陀在佛住王舍城迦兰陀竹园时，有很多比丘聚在一起讨论世间有常等，佛陀告诉他们，这些论题非义饶益，非法饶益，非梵行饶益，非智，非正觉，非正向涅槃，并鼓励他们议论苦圣谛、苦集圣谛、苦灭圣谛、苦灭道迹圣谛。	0
你没把鱼缸清理干净。	今为台北市万华区之传统庙宇建筑。	0
老杨这样的大厨红烧鱼算得了什么。	玩法以回合战略为主，并搭配著全萤幕战斗画面为特色。	0
我们有能力打进决赛。	此外，这两个系统对处于变化中的空气动力环境只能提供有限的补偿能力，失速、螺旋以及人机耦合振荡等一些危险的飞行特性仍有可能发生。	0
他没努力去解决这个问题，这个问题对他本来就很容易。	豆腐如果没有妥善保存或冰箱冷度不够，很容易馊掉，可以闻到或吃到酸味，此时不可再食用。	0
右边堆着麦秆子。	决议还就维和部队的部署制定了阶段性的时间表，规定维和部队应在12月31日之前完成必要的部署工作，以便接管在当地的非盟维和部队的维和任务。	0
我刚来了一会儿。	最佳原著剧本最佳改编剧本最佳剧情片最佳纪录片最佳创作短片最佳动画长片最佳动画短片最佳摄影	0
算是罚我个包揽闲事。	榆树市生产的冰峰啤酒，清洌爽口，食品厂的冰晶汽水也在市民中享有盛誉。	0
他玩起来没个完。	状态管理 (state management) 在Web应用程式中，一向是很重要的课题，良好的状态管理可以帮助开发人员发展出具有状态持续能力的应用程式（像是工作流程型应用程式或是电子商务应用程式），但状态管理功能会视应用程式的部署状态以及资讯的共用程度来选择，在 ASP。	0
他这个人没个正经的。	所有成年公民都是其所在乡村议会的成员，这个议会中将选出执行委员会成员。	0
本来他是不愿意告诉我们的。	这两种观点在许多出版物上都各有大量的支持。	0
我没看见你的钢笔。	堂会现状。	0
他是才来的，岂有个为他疏你的。	举例来说，大部分金属在合金成分不同、热处理在加工过程中的应用，其杨氏模数值会有5％或者更大的波动。	0
他一边上学，一边打工挣学费。	他一边打工挣学费，一边上学。	1
她离开广州已经好几年了。	至18世纪中的清乾隆、嘉庆年之后，民间产生一府、二鹿、三艋舺三大城鼎足而立的说法。	0
朋友们，当你们听到这段英雄事迹的时候，你的感想如何呢？	正当灵梦在烦恼的时候，一个自称是妖怪之山上神社巫女的人到来博丽神社，还提出了要博丽神社关闭的要求。	0
明天下雨的话，活动就会泡汤。	太澳国防集团已经跟美国Oshkosh货车公司签署了合约，假若美国决定订购的话，可立即进行生产。	0
险些把他撞倒。	本站随走线迁移至中山大道地下，位置基本确定。	0
冰箱里的东西全被吃干净了。	棚面后面就是把子箱。	0
有钱没处花。	钱多的没处花。	1
干脆，我来个抽羊角风！	在庙宇中二十诸天一般供奉在大雄宝殿的侧面，大多为画像，少数庙宇中有塑像，作为释迦牟尼佛的保卫护法。	0
我已经很久没有亲自开汽车啦。	此外，我们可以依赖考古学获得迈锡尼制品出口至希腊以外的情况。	0
冬天过去了，春天就会来到。	莎乐美（德语：，作品号五十四）是理查德·施特劳斯作曲并作词一套单幕德语歌剧。	0
他修好了电脑。	目前的学术期刊广泛采用同行评审的方式来履行学术质量把关。	0
他拿了王教授一本书。	腹毛动物门是动物界的一个门。	0
她傲慢地环视了一下会场。	屋久岛机场位于岛上的东北边，跑道长度约1500公尺。	0
既然情况都了解清楚了，为什么却还要死抓住人家这些小问题不放呢？	其实这些私会党几乎完全与地域方言团体叠合。	0
赵嬷嬷也笑个不住。	菩萨戒则是随比丘的自愿。	0
他是见过大世面的人。	）利特尔伍德回应这宗轶闻说：每个整数都是拉马努金的朋友。	0
这种巧克力酒心的。	今日电脑界将这种不断为产品添加功能因而延误发表日期或为后续工作造成瓶颈的行为称作蔓延危机。	0
我困死了。	由于酷刑、大量处决、强制劳动和营养不良，造成了将近当时25%人口（约200万人）的死亡。	0
我希望他去北京。	该战役是第二次世界大战太平洋战争中伤亡人数最多的战役。	0
唐代有个诗人。这个诗人叫李白。	关海法最初由R·A·萨尔瓦多所设计，这个名字来自他养的一只猫。	0
给我唱一首歌。	为了表示梵语和巴利语词语，采用扩展字母表（混合僧伽罗）。	0
小心别看坏眼睛。	首期设浔峰岗停车场，位于浔峰岗站西南，两者被小山丘相隔。	0
不像话就不像话吧，像话谁又多给几个钱呢？	不像话就不像话吧，像话又没有人多给几个钱？	1
他不但没有和大家一起撤离，相反却留下来参加了抢险队。	不过由于教会的打压与不受到注意，此时期只有极少非天主教的音乐被保留下来。	0
到了广州，不能不夜游珠江。	到了广州，必须夜游珠江。	1
他被批评了一顿。	他被批评了一通。	1
我希望他去北京。	停靠清华园站的最后一班非市郊列车，即10月31日开往北京北站方向的4472次列车车票早在半个月前（10月17日开售当天）便告售罄；	0
大海上没有波涛。	一个理想的滤波器应该有一个完全平坦的通带，例如在通带内没有增益或者衰减，并且在通带之外所有频率都被完全衰减掉，另外，通带外的转换在极小的频率范围完成。	0
东西全给吃光了。	澳门儿童节的日期定为6月1日，非公众假期。	0
我们这儿冬天没有武汉冷。	这些沉积层并没有经过放射性定年法检验过，但生物地层学与古地磁学显示该地层年代为马斯垂克阶，约7000万年前到6500万年前。	0
他们俩光谈学习问题。	"二是伊织在与一贵的第一次合作中，把他们的两人小团体命名为I""s。"	0
不光大家伙都省事，你自己也可以少跑两趟嘛。	麦克维之后这样谈及自己在准备过程中的军事思维：在军队里，你会学会如何处理杀人（的情况），我能面对后果，你也要学会去接受。	0
她在图书馆里从书架上拿了一本书。	在一个用于感光的CCD中，有一个光敏区域（矽的外延层），和一个由移位寄存器制成的传感区域（狭义上的CCD）。	0
对于工作，他一向很认真。	今渡河道路所经，皆水潦之后，秋田无获，朕甚悯焉。	0
首先于一九四零年十月间重开浈缅路，接着派了一些在敦刻尔克撤退下来的残兵败将来中国学习游击战。	主要分布于太平洋西北，在韩国、日本、中国与台湾都有水产养殖。	0
钱放在手里贬值太厉害，不如拿出去投资。	瓦西里·伊万诺维奇·舍米亚契奇	0
这叫你说着了。	最后与包围嘉义机场的民兵达成撤离协议，同意军队缴交枪械、而民间提供粮食。	0
老范的心里乱极了。	更有指眼镜王蛇一口所能注入的毒液能于3小时内杀死一头成年的亚洲象。	0
大家可能还记得这件事。	而且这个词可能与精灵语的同义词orch， urco等有联系。	0
他没有学会。	在中国，分布于广东、湖北、江西、浙江、武陵山地区等，营寄生生活，寄生在鲢、鲮的鳃、肾、肠，中华鳑鲏的鳃、肾、肠、脾、眼、心、肝、膀胱，兴凯橘的鳃、肾、肝、肌肉、膀胱，大鳍橘、寡鳞橘、似刺鳊鮈的肾、肌肉以及华鳈的肾、输尿管。	0
她上次来姥姥家过暑假的时候，还是个小学生呢。	就在越南陈朝发生一系列天灾民变和外敌入侵的时候，北方的明朝逐渐崛起，明太祖朱元璋推翻了元朝，平定了各地民变势力，明朝成为了中国新的王朝。	0
刮风的天气。	隋唐五代迄于宋，九卿基本上为迁转之官，位秩很高但没有实际职务。	0
我虽然学了三年汉语，但是听相声还有困难。	崇祯十三年（1640年），李自成轻骑走河南，李信在堂弟李牟的介绍下投靠闯王李自成，因此而加入李自成反明义军为军师，李自成赐名为岩。	0
宁可血战到底，也不放弃每一寸阵地。	宁愿血战到底，也不放弃每一寸阵地。	1
差点儿答不上来。	险些答不上来。	1
他暧昧地瞅了小红一眼。	乃至于以杀人取乐。	0
因前一段时间连降暴雨，以致工期一再拖延。	工期一再拖延是因为前一段时间连降暴雨。	1
只有做了广泛深入的调查研究，才可能得出让人们信服的结论。	除非做了广泛深入的调查研究，才可能得出让人们信服的结论。	1
非说不可。	必须说。	1
大家热烈鼓掌表示庆贺。	别尔哥罗德	0
把纸撕了。	），而对方必须选出自己比较偏向哪一个。	0
我两手空空，既不愿让悲鸿知道，以免他焦虑，又不愿开口向人求助。	我两手空空，又既不愿让悲鸿知道，以免他焦虑，又不愿开口向人求助。	1
许多人宁愿花几百块钱去吃一顿饭，也不愿意花十几块钱买一本书。	许多人宁肯花几百块钱去吃一顿饭，也不愿意花十几块钱买一本书。	1
句句都说到了我的心窝里。	下一次调用计算GCD(147， 462 mod 147) = GCD(147， 21)，在接下来是GCD(21， 147 mod 21) = GCD(21， 0) = 21。	0
卖衣服赚钱好容易呀，不到半年我就净落两万多。	分布在中国大陆的四川等地，生长于海拔2，100米至2，700米的地区，多生在山地阴湿处。	0
他没往家里寄过半分钱。	东北至谦河，与吉尔吉斯为邻。	0
凡是玩的事儿，没他不参加的。	里昂纳德·曼罗迪诺在费曼的彩虹一书中认为对费曼而言，物理学和生活都是由本能与灵感主宰，因此他对规则和社会惯例才会不屑一顾。	0
虽然是满月，天上却有一层淡淡的云，所以不能朗照；但我以为这恰是到了好处——酣眠固不可少，小睡也别有风味。	虽则是满月，天上却有一层淡淡的云，所以不能朗照；然而我以为这恰是到了好处——酣眠固不可少，小睡也别有风味。	1
这辆车被水淹过。	水把这辆车淹过。	1
把黑板擦擦。	约阿施把许多礼物馈赠给亚兰王哈薛以避免他的攻击。	0
不管你说什么，他总是听不进去。	但借调满两年后就辞去该职务，而由她保管的文物则跟著留在台大人类学系。	0
少不了你的小说看。	小说有的是让你看。	1
他，酒呢，早不喝了，烟还抽。	地理环境。	0
我给老师写信。	如将德文郡看待为名誉郡，普利茅斯行政上仍属它的一部分。	0
有你的钱花。	人民大会堂南端主要部分是全国人大机关办公场所，一楼设有国家接待厅，是党和国家领导人接待贵宾和中国国家元首接受外国新任驻华使节呈递国书之处，面积为550平方米。	0
他的衣服干干净净的。	他的衣服很干净。	1
他连一声也不吭。	夺取自大西洋联邦的四机G兵器，即前期GAT-X系列的决斗钢弹、暴风钢弹、电击钢弹和神盾钢弹等机体资料，统合Z。	0
他教我们化学。	他被所有基督教派系描绘成内在（他和我们的个人关系）和超然存在（他对自己的个人关系）都有人性。	0
不是每家都买了汽车。	不是每家都有汽车。	1
不知道这句话是谁说的，不过，这并不重要。	建议的反制方法包括SYN cookie或者限定某一段时间内来自同一来源请求新连线的数量，不过因为现代的TCP/IP堆叠没有上面所述的瓶颈，因此介于SYN flood与其它种基于通道容量类型的攻击应该会只有很小或几乎没有差别。	0
杯子刚刚被他打破了。	而到公元4世纪，光罗马帝国就居住有大约五千万人以上。	0
那今晚我请你去看电影好了，只是不知道你的女朋友会不会介意。	早年作品以科幻小说居多，自黑夜旋律后创作触角延伸至文学，亦创作电影小说。	0
多损哪，这人！	太损了，这人！	1
一喝就醉。	拉格朗日插值法	0
最近，妈妈一直被失眠所困扰。	妈妈最近一直失眠。	1
这个没良心的。	这个足迹化石可能是由大型驰龙科恐龙所留下，而且是由六个相近大小的个体，沿者海岸共同前进。	0
我看了会电视，又听了会音乐，这才回房间睡觉。	团员中包括了香港无线电视艺人麦大成及其妻子、岳父一家等共8人。	0
差点儿答错。	全草可提取黄色染料，亦作药用，治感冒、百日咳等症，果实榨油可制油漆。	0
他这个人死要面子，哪里会认错。	最早有文献记载的卡塞尔这个名字可以追溯到公元 913 年。	0
大海上没有波涛。	不过，吴士深夫妇的家长申辩时指，吴士深拿到的送审稿（第八稿）上面，并没有印著核心机密字样，并指国安人员拘捕吴氏夫妇后曾没收夫妇二人7万元积蓄。	0
我觉得佳艳的德语水平远在我之上，虽然我的考试成绩比他高。	三三五六……和我去上学校等。	0
那只凶恶的老虎被武松打死了。	蛊字源流考。	0
狐狸心里想，我先说些好话哄哄你，让你放松警惕；狐狸心里又想，等你放松警惕后，我在想办法把你嘴里的肉弄到手。	红鲑全长可达84公分（33英吋），重达2。	0
把中山大学建设成世界一流水平的大学！	普尔曼（英语：Pullman）位于美国华盛顿州惠特曼县，是华盛顿州立大学主校区的所在地。	0
你不会在里头给他来个扫堂腿？	福耀集团双辽有限公司投资10亿多元先后建设了600吨级优质浮法玻璃生产线、在线镀膜生产线、28万吨精选砂生产线，并对双辽原400吨级浮法玻璃生产线进行线上改造。	0
小王被绊了一下，差点儿摔倒了。	品质欠佳的原因是农人没有清洗咖啡豆的固定程序，也没有及时将咖啡果按规格加工。	0
他打破了杯子。	姜母鸭自1980年代后才流行于台湾冬令进补沿袭至今的火锅食谱。	0
他毕竟是一个孩子。	…『圣经是上帝的话』这一个命题是一种认信。	0
他买了王教授一本书。	此外，地球的自然史导致地球某些部分拥有不同的元素分布。	0
我拿了汪老师一本书。	有49个国家支持该军事行动。	0
他知道这事吗？当然知道，只不过他不说而已。	之后李键继续军务，并在1936年晋升陆军大尉、1940年晋升陆军少佐、1943年晋升陆军中佐，到1945年升为陆军大佐后从军队退役。	0
什么事语法？简单的说，就是组词造句的规则。	同年9月初，沙马被举报曾任民营电视台受薪烹饪节目主持人，涉嫌违反泰国宪法，受法院审查。	0
我羊肉不吃，吃牛肉。	东、南、北三侧海岸都是断崖，有许多海蚀凹壁与海蚀洞，西侧倾斜稍缓。	0
不成也值。	即使不成也值。	1
我跟她一样，是南方人。	我和她都是南方人。	1
只要她一去接电话，孩子就会大哭大闹。	她一去接电话，孩子就会大哭大闹。	1
她的厨艺怎么样？	选用甲烷作为燃料的一个重要原因是，它可以通过应用原位资源利用的理论方法在火星土壤中获得，而无需从地球运送过去。	0
关山月，广东阳江人。	但是，该片同学造假欺骗电视台，已经有错在先，非常不道德。	0
句句都说到了我的心窝里。	动物恋和人兽交在实际使用上经常会互相涵盖彼此的意义，亦可视为彼此独立：并不是所有和动物发生性行为的人都是动物恋者，也并不是所有的动物恋者都会进行和动物的性行为。	0
他这个人死要面子，哪里会认错。	以下列出美国职棒大联盟美联历年在担任指定打击这个位置时获得银棒奖的球员。	0
虽然是满月，天上却有一层淡淡的云，所以不能朗照；但我以为这恰是到了好处——酣眠固不可少，小睡也别有风味。	虽然是满月，天上却有一层淡淡的云，所以不能朗照；然而我以为这恰是到了好处——酣眠固不可少，小睡也别有风味。	1
你办一办试试，看能不能成。	另据说，二姐1959年病逝于台湾。	0
我觉得佳艳的德语水平远在我之上，虽然我的考试成绩比他高。	无握裹后拉法通常运用停车场当障碍线，由于它的加压跟减压的弹性自由，可以易于墙或楼板的修复◦	0
吃了这剂药，过两天就会好的。	把这剂药吃了，过两天就会好的。	1
予以办理手续。	给办手续。	1
下大雪了。	而中巴在城巴N8X开办当天开办N8（小西湾↔湾仔码头），成为中巴第一条通宵路线。	0
那马猛然一惊，直立起来。	大学的三纲八目。	0
他没看电影。	在2002年2月25日完成股票上柜作业成为股票上柜企业，当时资本额为17亿。	0
我们春天常去旅游。	瓶身经常被各种花纹装饰，来增加它的美观。	0
他爸爸嘛，从早到晚都不沾家。	无障消费计划。	0
他说破了嘴。	当时，卡尔·威廉·舍勒，亨利·卡文迪什和约瑟夫·普利斯特里也都在研究氮气。	0
这事叫你说着了。	套细胞会转变成卵。	0
我没有说清楚，难免被人误会。	此外，游戏亦推出了连死补助（Death Streak）系统以平衡多人游戏中玩家之间技术的差异，该系统类似连杀奖励，在玩家连续阵亡若干次且没有击杀敌人时即可获得。	0
你这么做，还要不要命了？	中国学者郭振铎、张笑梅指出，吴朝在吴权时就未曾统一越南，各地均有豪族掌权，吴昌岌、吴昌文时仍有地方割据，吴氏朝廷还需向中国南汉称臣求封以自保，而且吴氏君主并未正式称帝改元，所以难以被视为越南独立国家之始。	0
柱子让汽车给撞倒啦！	上甘岭可以指：	0
我两手空空，既不愿让悲鸿知道，以免他焦虑，又不愿开口向人求助。	现代的冬季服务车辆通常也装有卫星导航系统与天气预报连线，让司机得以选择最佳的作业区域，以避开某些有机会下雨的地方。	0
这道题就算有点难度，也难不到哪儿去。	就算这道题有点难度，也难不到哪儿去。	1
他没拒绝我的要求。	为此中华民国空军在民国56年（1967年）5月11日实施阿里山五号计划，原本采用A/B型机8中队从美方获得全新的F-104G；	0
我修电脑修了五百块钱。	在历元2000年，这个团体，在约翰韦纳的领导下发表了一份论文，以一般不太被注意的中红外线，忽略任何可能存在的热点，显示参宿四均匀的盘面直径是54。	0
他们家常常出去旅游。	所知的是武丁通过娶临近部落的女人以获得他们的信任，妇好是武丁六十多名各地妻子中的一名，她所在的部落自称商方。	0
这碗汤喝了我一头汗。	纽约是九一一袭击事件中损失最为惨重的城市。	0
这孩子不活泼。	都城嘉慕威曼（英文：Metropolitan Cammell Weymann、Metro-Cammell Weymann，缩写MCW）总部设于英国伯明翰，于1932年由都城嘉慕巴士部及Weymann Motor Bodies合组而成。	0
静静地坐着。	这样的发现是源于如下的研究：在严重癫痫患者的大脑里面植入电极，当作是患者在手术过程中诊断的方式。	0
好好学习汉语。	会计计算机专指可以处理会计资料规则与流程方法的硬体或软体设施。	0
塑料不腐烂分解是一大长处，因为当塑料垃圾被深埋时，他永远不会变成任何有毒的化学物质污染人类生存的环境，而且即便被焚烧，大部分塑料也不会释放出有毒气体。	而且加速度较小，不会造成太空人极大的负担。	0
一旦有机会，就要全力以赴。	理查和内维尔家族成功消灭了敌人，尤其是理查俘虏了国王，这给了他恢复权位的机会。	0
我呢，一天到晚就爱看书。	中华民国政府并短暂发行等同于银圆的纸币，称银圆券。	0
白杨在迎风呼号，那是为老汉在呜咽，还是在为这不平而愤怒呢？	白杨在迎风呼号，那是为这不平而愤怒，还是在为老汉在呜咽呢？	1
他现在比以前好多了。	善卷洞，位于中国江苏省宜兴市张渚镇，距宜兴市区20公里。	0
他知道这事吗？当然知道，只不过他不说而已。	然而2008年的美国金融危机及后来的全国性经济衰退，改变了外界对雷丁的乐观态度。	0
我什么时候说你欠我了？	我没有说过你欠我的？	1
我和老李一起完成了任务。	对当时刚完成的新作西城男孩显然十分满意。	0
她马上傲慢地环视了一下会场。	车没坏，殿下	0
你喝汤不喝汤？	你喝汤不？	1
明天下雨的话，活动就会泡汤。	八达通转乘优惠。	0
他问我会议什么时候结束。	他提出了著名的四月提纲，指出俄国革命必须由资产阶级民主革命向无产阶级社会主义革命过渡，反对所谓的资产阶级临时政府，抗议其故意拖延立宪会议选举，并提出一切权力归苏维埃的口号。	0
他们厂上个月从欧洲购进了一批先进的设备。	他们厂上个月购进了一批来自欧洲的先进设备。	1
小明在家务上给妈妈帮了不少忙。	除此之外，中国山西老陈醋也是以酸著称。	0
飞碟！	发生于1996年3月，中兴电工副董事长、达欣工程负责人王人达，协同峻国机构负责人陈帝国等人涉嫌共谋，以围标方式取得中正机场二期航厦的装修工程。	0
我刚来了一会儿。	过去，亚视于每次收视报告均以字幕加注于画面指出港大负责提供原始数据、亚洲电视负责整合和分析，但所谓的原始数据从未对外披露，而亚视亦从未提及以什么方法整合分析推算得出与TVB收视四六开的结果。	0
那么好的人你怎么看不上他。	吕调元下令开除滋事的卫兵，并令儿子离开安徽。	0
也弄个事儿管管。	林业资源丰富，用材林以杉木、松树为主，经济林以板栗为主。	0
他讲了至多十分钟。	他们断言，明显的区别可以从不同的破折号的长度和页面排版中得知。	0
因为这件事，小田受到了表扬。	河鲀受到威胁时，能够快速地将水或空气吸入极具弹性的胃中，在短时间内膨胀成数倍大小，吓退掠食者。	0
他应该昨天就到了。	在座位的背部，会有一块黄铜片，写上了该名受勋人士的姓名、盾徽的样式和受勋的日期。	0
安静！	催产素从OXT基因的无效前体蛋白合成。	0
坐在台下的母亲发现，女儿小兰的眼中闪动着泪光。	牛气冲天以家喻户晓、人见人爱的卡通剧喜羊羊与灰太狼为原型创作的动画电影，确实有点牛：50多家电视台播出几年来长盛不衰，老少咸宜，拥有众多铁杆粉丝， 屡获殊荣，成了获奖专业户；	0
说了就忘。	在2012年初重新交往，2012年4月曾爆出恋爱传闻，但当时并未做好向大众公开恋情的准备，而且父母和经纪公司皆不知情，选择不对外承认。	0
我没去，我怎么知道她在不在场呢？	我没去，我不知道她在不在场？	1
西兰花菜农已经收割完毕。	这十天是自1917年十月革命以来俄罗斯死伤最惨重的街头斗争。	0
她喜欢大的。	还有一些龙卷风风速可超过每小时480千米，直径达1。	0
姊妹们和气，也有个分寸礼节，也没个黑家白日闹的。	热带风暴浪卡在2009年6月25日下午已进入距离香港800公里范围，并向西北偏北迅速移动，时速超过每小时20公里，移动路径几乎直指香港。	0
小王被领导批评的时候，他还在笑呢。	一般的，由党政领导和革命群众组织进行批判教育。	0
我给了她一只笔。	她拿了我一支笔。	1
差点儿答错。	小花火绒草	0
我跟这个人通过信。	例如，在鬼魂奏鸣曲中，斯特林堡接鬼魂之口揭露人间的阴暗和人性的丑恶，最后得出这个世界是疯人院，是妓院，是停尸场的结论。	0
她的漂亮打动了每一个人。	第一个有清声母（见母，中古k-）有主动意义，是及物动词，第二个有浊声母（匣母，/ɦ/）有被动意义（松懈）：声母的清浊和动词的主动／被动性有直接的关系。	0
桌子叫人抬走了。	因东风体育场的场地条件限制，5月21日对阵深圳凤凰的比赛，球队将主场迁至了中南大学的新体育场。	0
她又租了我一间房。	虽然理论上何东行是一间有办公室和商舖的商场，但实际上亦住有不少的住客。	0
他的身体不如从前硬朗了。	彭文应的妻子邓世瑢刚生完孩子，身体虚弱，虽未被逮捕，但因受惊吓而埋下病根。	0
刚一进门，我就发现今天的气氛不太一样。	刚一进门，我就发现今天的气氛有异样。	1
这半年小姑娘高了不少。	目前同安区下辖2个街道办事处，6个镇，以及竹坝开发区、凤南农场、白沙仑农场和1个经济开发区。	0
我曾经跟他在一起工作过三年。	生于康熙五十六年八月初三日（1717年9月7日），早年师从沈彤，乾隆三年（1738年）中举人。	0
我们通常星期四下午开碰头会。	跑道上有各式的标志和记号，通常包括跑道名称、跑道中心线、跑道入口、着陆点、接地区、跑道边界线等。	0
无论遇到什么困难，我们都不能自乱阵脚。	虽然无论在知名度和销量都不在同年发售的水色之下，但可能由于第1、5章故事在削除成人元素后无法成立的关系，因此并未有任何家用机移植版本。	0
大家热烈鼓掌表示庆贺。	梅肯县 (北卡罗莱纳州)	0
这次我只考了80分，你呢？	美国历史上最大的单一私刑事件发生于1873年4月13日路易斯安那州的Colfax，共一次处决了280名黑人。	0
冲出去。	少数存活到晚二叠纪乐平统。	0
他没往家里寄过半分钱。	而木卫三较大的质量表示它会比木卫一和木卫二更快靠近木星。	0
老王也许现在已经知道这件事了。	老王现在可能已经知道这件事了。	1
我能把这块大石头举起来。	搭配智慧型4速自动变速器。	0
我深知老师的心理压力比我们还大。	证明方法不一：最常见的两种是相继拉开奇点，或取曲线的正规化。	0
他买了王教授一本书。	王教授的一本书被他买了。	1
谁都知道事情的真相。	大约90%的灼伤发生在发展中国家，这是部分因为过度拥挤和不安全的烹饪条件。	0
这辆车被水淹过。	根据美国2000年人口普查，共有人口16，741人。	0
我跟她一样，是南方人。	她是南方人，我也是。	1
他把桌子擦干净了。	一片石之战是公元1644年发生于山海关附近的一片石的战役，作战双方为清军、山海关明军和大顺军。	0
